Task_name,Id_number,Absorbing_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Age,Gender,Language,Country
Documentary,subject125,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,8.7,7.8,10.0,1.0,10.0,10.0,10.0,22.0,Woman,English,Canada
EasyMath,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,6.0,5.3,1.0,10.0,22.0,Woman,English,Canada
EasyMath,subject125,10.0,1.5,10.0,10.0,1.0,10.0,1.0,1.0,9.1,1.0,10.0,10.0,1.0,4.5,1.0,10.0,22.0,Woman,English,Canada
EasyMath,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,5.2,1.0,10.0,22.0,Woman,English,Canada
FingerTap,subject125,10.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,5.2,10.0,1.0,22.0,Woman,English,Canada
FingerTap,subject125,10.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,5.1,10.0,10.0,22.0,Woman,English,Canada
FingerTap,subject125,10.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,5.3,10.0,10.0,22.0,Woman,English,Canada
Friend,subject125,10.0,10.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,10.0,1.0,10.0,1.0,10.0,22.0,Woman,English,Canada
Friend,subject125,10.0,10.0,9.6,10.0,1.0,1.0,10.0,1.0,10.0,1.3,10.0,10.0,1.0,5.5,1.0,10.0,22.0,Woman,English,Canada
Friend,subject125,9.6,10.0,10.0,10.0,1.0,1.0,10.0,1.0,10.0,1.1,9.7,10.0,1.0,5.8,1.0,10.0,22.0,Woman,English,Canada
GoNoGo,subject125,10.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,5.1,1.0,10.0,22.0,Woman,English,Canada
GoNoGo,subject125,10.0,4.7,10.0,10.0,1.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,5.8,1.0,10.0,22.0,Woman,English,Canada
GoNoGo,subject125,10.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,5.5,5.0,10.0,22.0,Woman,English,Canada
HardMath,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,5.2,1.0,10.0,22.0,Woman,English,Canada
HardMath,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,4.7,1.0,10.0,22.0,Woman,English,Canada
HardMath,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,5.1,1.0,10.0,10.0,1.0,6.0,1.0,10.0,22.0,Woman,English,Canada
Memory,subject125,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,22.0,Woman,English,Canada
Memory,subject125,7.6,10.0,1.0,8.6,7.2,10.0,10.0,2.2,10.0,10.0,5.5,6.6,1.0,1.0,7.6,10.0,22.0,Woman,English,Canada
Memory,subject125,10.0,10.0,1.0,1.0,3.0,10.0,10.0,10.0,4.0,10.0,1.0,6.9,1.0,1.0,1.0,10.0,22.0,Woman,English,Canada
Read,subject125,10.0,4.0,10.0,10.0,1.0,9.9,1.0,1.0,10.0,1.0,10.0,10.0,5.2,5.0,1.0,1.0,22.0,Woman,English,Canada
Read,subject125,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,5.0,1.0,1.0,22.0,Woman,English,Canada
Read,subject125,10.0,10.0,1.0,10.0,9.9,10.0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,1.0,22.0,Woman,English,Canada
SciFi,subject125,2.6,7.1,7.3,10.0,8.7,6.0,1.0,7.0,10.0,10.0,1.5,10.0,5.7,3.3,7.7,10.0,22.0,Woman,English,Canada
SciFi,subject125,2.6,7.1,7.3,10.0,8.7,6.0,1.0,7.0,10.0,10.0,1.5,10.0,5.7,3.3,7.7,10.0,22.0,Woman,English,Canada
You,subject125,10.0,1.0,10.0,10.0,1.0,10.0,3.7,4.3,10.0,8.0,1.0,10.0,1.0,5.1,10.0,10.0,22.0,Woman,English,Canada
You,subject125,10.0,1.0,10.0,10.0,10.0,10.0,4.2,1.0,10.0,5.5,10.0,8.2,5.7,4.8,10.0,10.0,22.0,Woman,English,Canada
You,subject125,3.8,10.0,7.2,10.0,1.0,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,5.1,10.0,9.5,22.0,Woman,English,Canada
0B,subject126,1.0,1.0,1.0,1.0,1.0,7.4,1.0,1.0,1.0,1.0,4.5,1.0,1.0,4.5,1.0,1.0,19.0,Man,English,Canada
0B,subject126,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.5,1.0,1.0,4.5,1.0,1.0,19.0,Man,English,Canada
0B,subject126,1.0,1.0,1.0,1.0,1.0,8.5,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,19.0,Man,English,Canada
1B,subject126,1.0,1.0,1.1,1.0,1.0,10.0,10.0,1.0,1.0,1.0,6.5,5.5,1.0,5.5,1.0,1.0,19.0,Man,English,Canada
1B,subject126,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,5.5,5.6,1.0,5.5,1.0,1.0,19.0,Man,English,Canada
1B,subject126,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,5.5,6.0,1.0,5.0,1.0,1.0,19.0,Man,English,Canada
2B-Face,subject126,2.0,1.0,3.0,7.0,1.0,9.0,8.0,1.0,1.0,1.5,8.0,2.5,1.0,5.0,1.0,6.5,19.0,Man,English,Canada
2B-Face,subject126,7.0,1.0,1.0,5.0,1.0,7.5,1.0,8.0,1.0,6.0,2.0,1.0,6.0,4.0,1.0,8.0,19.0,Man,English,Canada
2B-Scene,subject126,2.5,1.0,2.5,7.0,1.0,8.0,8.0,1.5,1.0,1.5,7.0,6.0,1.5,4.5,1.0,8.0,19.0,Man,English,Canada
2B-Scene,subject126,2.0,1.0,3.5,7.9,1.5,7.0,6.0,1.0,1.0,1.5,7.5,6.8,1.0,4.8,1.0,8.0,19.0,Man,English,Canada
Documentary,subject126,1.0,1.0,1.0,1.0,1.8,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,1.0,1.0,19.0,Man,English,Canada
Documentary,subject126,1.0,1.0,1.0,1.0,1.8,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,1.0,1.0,19.0,Man,English,Canada
EasyMath,subject126,4.1,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.1,1.0,10.0,9.1,1.0,4.0,1.0,1.0,19.0,Man,English,Canada
EasyMath,subject126,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,3.5,1.0,5.0,19.0,Man,English,Canada
EasyMath,subject126,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.0,1.0,5.0,19.0,Man,English,Canada
FingerTap,subject126,4.5,1.0,1.5,2.5,1.5,3.0,1.5,3.5,3.0,2.0,2.4,5.5,1.5,3.5,1.0,3.0,19.0,Man,English,Canada
FingerTap,subject126,2.5,1.5,4.5,1.7,1.0,6.0,2.0,2.5,1.4,1.6,4.5,4.0,1.0,4.5,3.4,5.0,19.0,Man,English,Canada
FingerTap,subject126,1.5,8.0,2.5,7.5,2.0,3.5,7.5,3.0,2.0,3.5,3.5,7.5,1.0,4.5,1.5,8.5,19.0,Man,English,Canada
Friend,subject126,7.0,9.0,1.5,1.5,1.5,9.0,9.5,1.0,1.0,1.5,7.5,8.0,1.0,8.0,3.0,9.0,19.0,Man,English,Canada
Friend,subject126,7.5,9.8,2.0,2.0,2.0,1.5,9.5,1.1,1.0,3.0,7.5,9.0,1.5,8.0,3.0,9.5,19.0,Man,English,Canada
Friend,subject126,6.0,8.5,1.5,1.5,1.5,1.5,9.5,3.0,1.0,3.0,8.5,7.5,1.5,9.0,2.5,9.5,19.0,Man,English,Canada
GoNoGo,subject126,1.0,1.0,1.5,1.0,1.0,10.0,1.0,1.0,1.0,1.0,5.0,1.5,1.0,5.5,1.0,1.0,19.0,Man,English,Canada
GoNoGo,subject126,1.0,1.0,1.0,1.0,1.0,10.0,2.5,1.0,1.0,1.0,5.0,1.0,1.0,4.5,1.0,1.0,19.0,Man,English,Canada
GoNoGo,subject126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,5.0,1.0,1.0,19.0,Man,English,Canada
HardMath,subject126,1.0,1.0,8.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.0,1.0,3.5,19.0,Man,English,Canada
HardMath,subject126,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.5,1.0,2.5,19.0,Man,English,Canada
HardMath,subject126,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.5,1.0,2.5,19.0,Man,English,Canada
Memory,subject126,6.5,4.5,1.5,2.0,1.0,8.0,10.0,1.0,1.0,1.0,7.5,7.5,1.0,7.0,9.0,10.0,19.0,Man,English,Canada
Memory,subject126,6.0,8.0,2.0,5.5,3.5,7.5,10.0,1.0,1.0,1.0,6.0,8.0,1.5,8.0,8.5,9.0,19.0,Man,English,Canada
Memory,subject126,6.0,5.5,4.0,1.5,4.0,8.5,9.0,1.0,2.5,2.0,7.5,8.0,1.0,6.5,7.5,9.5,19.0,Man,English,Canada
Read,subject126,1.0,1.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,2.5,2.0,5.5,1.0,4.0,19.0,Man,English,Canada
Read,subject126,1.0,1.0,2.0,8.0,7.0,1.0,2.5,1.0,1.0,1.0,7.0,4.0,1.6,4.5,1.0,6.5,19.0,Man,English,Canada
Read,subject126,2.0,1.0,4.0,7.5,7.5,4.0,8.0,1.0,1.0,1.0,7.0,6.0,1.0,5.0,1.0,7.5,19.0,Man,English,Canada
SciFi,subject126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.6,19.0,Man,English,Canada
SciFi,subject126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.6,19.0,Man,English,Canada
You,subject126,5.0,7.0,5.0,6.5,2.0,3.0,7.0,1.0,1.5,2.0,3.5,5.0,2.0,6.0,8.0,6.5,19.0,Man,English,Canada
You,subject126,4.5,7.0,3.5,6.0,2.0,5.0,7.5,1.0,1.5,2.5,3.0,6.5,3.0,6.0,7.0,6.0,19.0,Man,English,Canada
You,subject126,6.0,7.5,4.5,5.0,1.5,1.5,7.5,1.0,1.0,1.5,5.0,5.5,3.5,6.5,7.5,7.5,19.0,Man,English,Canada
0B,subject129,9.0,7.5,9.0,4.0,5.0,10.0,9.0,7.0,5.0,4.0,6.0,4.0,7.0,5.0,8.0,4.0,18.0,Woman,English,Canada
0B,subject129,9.0,5.0,7.0,3.0,8.0,5.0,3.0,3.0,6.0,7.7,8.0,5.0,10.0,2.0,2.0,2.0,18.0,Woman,English,Canada
0B,subject129,10.0,4.0,2.0,9.0,5.0,5.0,7.4,3.0,2.0,8.0,5.0,3.0,4.0,7.0,4.0,10.0,18.0,Woman,English,Canada
1B,subject129,3.0,9.0,5.2,3.0,10.0,5.0,4.0,6.3,5.0,6.0,10.0,5.0,9.0,6.0,4.0,8.0,18.0,Woman,English,Canada
1B,subject129,7.0,7.0,5.0,9.0,4.0,7.0,10.0,3.0,6.0,4.0,7.1,5.0,4.0,7.0,3.0,4.0,18.0,Woman,English,Canada
1B,subject129,2.0,5.0,10.0,8.0,6.0,6.0,2.0,3.5,4.0,7.0,4.0,3.0,6.0,10.0,3.0,9.0,18.0,Woman,English,Canada
2B-Face,subject129,4.8,2.1,4.0,2.0,10.0,1.5,6.5,2.6,3.0,4.5,5.2,7.4,7.6,9.9,10.0,5.3,18.0,Woman,English,Canada
2B-Face,subject129,9.6,8.3,3.0,7.0,4.1,3.4,7.0,9.0,7.2,4.0,8.0,3.5,4.3,7.8,8.0,7.0,18.0,Woman,English,Canada
2B-Scene,subject129,8.0,2.0,7.0,8.0,2.0,2.0,10.0,5.0,6.0,7.0,2.0,2.0,10.0,4.0,9.0,7.0,18.0,Woman,English,Canada
2B-Scene,subject129,4.0,6.2,8.4,6.3,5.0,10.0,5.8,5.0,5.0,9.0,7.0,7.3,10.0,4.0,6.0,5.0,18.0,Woman,English,Canada
Documentary,subject129,7.0,7.0,9.0,3.0,9.0,7.0,4.0,8.0,4.0,9.0,5.0,6.0,10.0,5.0,7.0,3.0,18.0,Woman,English,Canada
Documentary,subject129,7.0,7.0,9.0,3.0,9.0,7.0,4.0,8.0,4.0,9.0,5.0,6.0,10.0,5.0,7.0,3.0,18.0,Woman,English,Canada
EasyMath,subject129,5.0,1.0,2.5,3.4,8.4,4.3,10.0,3.9,6.0,5.0,8.5,1.0,1.0,10.0,2.0,10.0,18.0,Woman,English,Canada
EasyMath,subject129,4.5,4.0,6.4,10.0,10.0,1.0,1.0,9.0,7.0,5.0,9.0,5.4,1.0,10.0,5.3,10.0,18.0,Woman,English,Canada
EasyMath,subject129,7.0,2.0,3.0,10.0,3.0,9.0,8.0,5.0,5.0,10.0,7.0,3.0,4.0,5.0,3.0,9.0,18.0,Woman,English,Canada
FingerTap,subject129,9.0,7.0,5.0,5.0,7.0,2.0,6.0,7.0,10.0,10.0,9.0,6.0,6.0,6.0,9.0,10.0,18.0,Woman,English,Canada
FingerTap,subject129,6.0,8.3,9.0,3.0,3.0,6.0,4.0,3.0,5.0,4.0,9.0,9.0,4.0,4.0,6.0,4.0,18.0,Woman,English,Canada
FingerTap,subject129,6.0,4.0,8.0,8.5,7.0,8.0,2.0,2.0,8.0,4.0,9.0,3.0,7.0,6.0,9.0,10.0,18.0,Woman,English,Canada
Friend,subject129,5.0,7.0,7.0,10.0,2.0,2.0,9.0,4.0,3.0,8.0,5.0,8.0,3.0,9.0,10.0,7.0,18.0,Woman,English,Canada
Friend,subject129,5.0,3.0,2.0,5.0,6.0,9.0,10.0,8.0,10.0,9.0,7.0,7.0,10.0,6.0,5.0,10.0,18.0,Woman,English,Canada
Friend,subject129,4.0,3.0,10.0,5.0,10.0,10.0,2.0,8.0,9.0,4.0,2.0,9.0,3.0,4.0,3.0,6.0,18.0,Woman,English,Canada
GoNoGo,subject129,7.0,5.0,2.0,10.0,10.0,2.0,2.0,4.0,8.0,6.0,9.0,10.0,5.0,6.0,2.0,2.0,18.0,Woman,English,Canada
GoNoGo,subject129,9.0,6.0,2.0,10.0,7.0,5.0,5.0,5.0,1.5,4.0,9.0,8.0,7.0,3.0,10.0,5.0,18.0,Woman,English,Canada
GoNoGo,subject129,2.0,6.0,9.0,9.0,8.0,6.0,6.0,5.0,9.0,6.0,8.0,7.0,3.0,2.0,3.0,9.0,18.0,Woman,English,Canada
HardMath,subject129,10.0,1.0,10.0,10.0,10.0,7.0,1.0,1.0,6.0,8.0,10.0,5.0,1.0,5.2,9.0,10.0,18.0,Woman,English,Canada
HardMath,subject129,2.3,2.1,8.3,10.0,8.0,4.1,5.0,3.5,8.7,5.7,10.0,6.4,3.6,5.5,2.7,7.7,18.0,Woman,English,Canada
HardMath,subject129,7.4,5.0,10.0,3.0,2.0,4.0,3.0,4.0,10.0,7.0,7.0,4.6,3.0,2.0,2.0,8.0,18.0,Woman,English,Canada
Memory,subject129,6.0,10.0,9.0,9.0,8.0,10.0,2.0,7.0,10.0,2.0,9.0,7.0,5.0,8.0,5.0,9.0,18.0,Woman,English,Canada
Memory,subject129,6.0,8.0,9.0,10.0,7.0,4.0,3.0,2.0,4.0,3.0,8.0,10.0,4.0,5.0,8.0,5.0,18.0,Woman,English,Canada
Memory,subject129,8.0,4.0,5.0,5.0,4.0,3.0,5.0,8.0,6.0,3.0,7.0,10.0,4.0,6.0,9.0,6.0,18.0,Woman,English,Canada
Read,subject129,5.0,2.6,1.0,6.0,3.6,1.0,3.6,6.7,1.0,7.0,7.0,4.0,1.0,2.8,1.0,1.0,18.0,Woman,English,Canada
Read,subject129,10.0,9.0,2.0,3.6,4.4,10.0,4.0,2.0,10.0,8.0,4.5,10.0,9.6,5.0,9.0,10.0,18.0,Woman,English,Canada
Read,subject129,4.0,2.0,6.0,7.0,8.0,3.0,6.0,5.0,3.0,10.0,9.0,2.0,4.0,4.0,3.0,9.0,18.0,Woman,English,Canada
SciFi,subject129,10.0,3.0,6.0,6.0,5.0,2.0,9.0,6.0,6.0,3.0,6.0,7.0,10.0,3.0,2.0,2.0,18.0,Woman,English,Canada
SciFi,subject129,10.0,3.0,6.0,6.0,5.0,2.0,9.0,6.0,6.0,3.0,6.0,7.0,10.0,3.0,2.0,2.0,18.0,Woman,English,Canada
You,subject129,9.0,3.0,9.0,2.0,4.0,5.0,3.0,8.0,9.0,9.0,4.0,10.0,3.0,7.0,8.0,10.0,18.0,Woman,English,Canada
You,subject129,8.0,7.0,4.0,7.0,2.0,9.0,9.0,10.0,8.0,6.0,5.0,7.0,8.0,4.0,8.0,2.0,18.0,Woman,English,Canada
You,subject129,5.0,5.0,4.0,10.0,9.0,3.0,6.0,7.0,2.0,3.0,4.0,2.0,3.0,3.0,6.0,6.0,18.0,Woman,English,Canada
0B,subject130,10.0,8.1,7.0,3.9,1.0,10.0,1.0,10.0,1.0,1.0,1.5,7.9,10.0,1.0,4.1,1.0,18.0,Woman,English,Canada
0B,subject130,8.4,5.7,10.0,1.0,3.7,4.4,3.5,10.0,7.2,1.0,4.3,2.4,7.4,1.0,9.3,4.2,18.0,Woman,English,Canada
0B,subject130,10.0,9.6,1.0,9.9,1.0,10.0,4.9,10.0,1.0,8.5,1.0,9.4,8.0,1.0,10.0,3.5,18.0,Woman,English,Canada
1B,subject130,3.7,8.7,6.9,1.0,1.2,9.0,1.0,2.0,7.5,1.0,2.1,10.0,5.6,5.1,10.0,6.0,18.0,Woman,English,Canada
1B,subject130,10.0,10.0,3.0,1.0,1.0,5.0,1.3,10.0,1.0,1.0,1.0,10.0,10.0,2.6,10.0,3.2,18.0,Woman,English,Canada
1B,subject130,10.0,10.0,1.0,10.0,7.0,9.9,1.0,10.0,3.4,1.0,1.1,7.0,9.0,2.8,10.0,10.0,18.0,Woman,English,Canada
2B-Face,subject130,3.0,3.0,5.0,10.0,3.0,5.0,7.0,9.0,8.0,8.0,5.0,5.0,6.0,4.0,2.0,7.0,18.0,Woman,English,Canada
2B-Face,subject130,4.0,7.8,8.0,10.0,10.0,9.2,2.0,6.0,7.2,8.0,6.0,4.9,4.1,4.0,8.0,10.0,18.0,Woman,English,Canada
2B-Scene,subject130,7.0,8.0,2.0,9.4,4.0,1.0,8.4,6.2,9.4,2.4,9.2,2.0,5.6,5.6,6.6,7.2,18.0,Woman,English,Canada
2B-Scene,subject130,4.0,8.0,4.3,4.8,3.0,3.0,6.7,2.0,2.5,2.0,9.0,10.0,10.0,8.4,10.0,8.0,18.0,Woman,English,Canada
Documentary,subject130,1.2,1.0,1.0,1.1,1.0,8.3,2.5,3.2,8.2,1.1,10.0,3.8,1.0,10.0,2.0,1.0,18.0,Woman,English,Canada
Documentary,subject130,1.2,1.0,1.0,1.1,1.0,8.3,2.5,3.2,8.2,1.1,10.0,3.8,1.0,10.0,2.0,1.0,18.0,Woman,English,Canada
EasyMath,subject130,3.0,6.0,2.7,8.0,4.5,2.0,3.0,3.0,8.1,3.0,4.0,4.0,2.0,1.0,8.8,4.3,18.0,Woman,English,Canada
EasyMath,subject130,10.0,7.0,7.0,5.0,7.0,5.0,8.0,2.0,10.0,9.0,6.0,8.1,2.0,7.0,4.5,4.0,18.0,Woman,English,Canada
EasyMath,subject130,8.0,8.0,9.0,2.0,2.0,7.0,7.0,5.0,8.0,7.0,8.0,10.0,10.0,10.0,7.0,5.0,18.0,Woman,English,Canada
FingerTap,subject130,3.3,3.1,7.0,3.0,1.5,2.3,2.0,4.0,6.2,5.4,8.0,10.0,8.4,6.3,7.0,4.6,18.0,Woman,English,Canada
FingerTap,subject130,3.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,6.0,2.0,2.0,5.0,10.0,8.0,5.0,18.0,Woman,English,Canada
FingerTap,subject130,3.0,10.0,4.0,4.0,9.0,9.0,8.0,8.0,2.0,2.0,5.0,6.0,8.0,10.0,9.0,3.0,18.0,Woman,English,Canada
Friend,subject130,9.0,9.0,2.0,7.0,1.0,5.0,7.4,7.9,5.8,1.9,9.0,9.8,4.2,5.4,4.8,8.1,18.0,Woman,English,Canada
Friend,subject130,8.6,7.7,4.0,7.0,3.1,9.0,9.6,9.0,1.0,6.7,6.0,9.0,9.4,3.4,1.0,3.0,18.0,Woman,English,Canada
Friend,subject130,7.5,2.0,3.6,7.8,9.1,9.1,3.8,3.0,10.0,1.0,6.8,4.1,6.2,1.0,4.6,7.7,18.0,Woman,English,Canada
GoNoGo,subject130,8.0,3.0,10.0,7.0,9.0,10.0,2.1,7.0,9.0,5.0,4.8,4.0,8.0,5.0,5.0,3.0,18.0,Woman,English,Canada
GoNoGo,subject130,7.0,2.0,7.0,5.0,4.0,9.0,8.0,10.0,2.0,5.0,7.0,9.0,9.0,7.0,8.0,10.0,18.0,Woman,English,Canada
GoNoGo,subject130,6.0,2.0,4.0,6.0,4.0,9.0,8.0,3.0,6.0,8.0,10.0,7.0,7.0,2.0,10.0,6.0,18.0,Woman,English,Canada
HardMath,subject130,10.0,4.3,3.0,7.0,3.0,2.0,5.0,3.0,10.0,5.0,5.0,5.6,5.7,4.7,8.2,9.0,18.0,Woman,English,Canada
HardMath,subject130,10.0,1.0,3.8,1.0,1.0,1.0,6.0,9.6,1.9,10.0,8.5,3.0,9.0,3.0,2.1,3.4,18.0,Woman,English,Canada
HardMath,subject130,2.0,4.0,10.0,9.0,10.0,8.0,5.2,6.6,1.0,8.0,10.0,4.0,5.0,7.0,4.4,7.0,18.0,Woman,English,Canada
Memory,subject130,8.0,8.0,6.0,3.0,8.0,9.0,7.0,8.0,6.0,7.0,4.0,2.0,6.0,9.0,6.0,8.0,18.0,Woman,English,Canada
Memory,subject130,3.0,4.0,9.0,9.0,10.0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,3.0,8.0,4.0,18.0,Woman,English,Canada
Memory,subject130,3.0,5.0,4.0,5.0,10.0,6.0,2.0,3.0,5.0,10.0,6.0,2.0,6.0,6.0,2.0,6.0,18.0,Woman,English,Canada
Read,subject130,5.0,3.0,2.0,3.0,5.0,9.0,9.0,10.0,3.0,2.0,10.0,9.0,2.0,5.0,10.0,9.0,18.0,Woman,English,Canada
Read,subject130,4.0,9.0,2.0,4.0,2.0,8.0,10.0,5.0,8.0,4.0,9.0,4.0,6.0,5.0,4.0,9.0,18.0,Woman,English,Canada
Read,subject130,2.0,7.0,6.0,3.0,4.0,2.0,7.0,2.0,7.0,2.0,4.0,6.0,7.0,9.0,3.0,9.0,18.0,Woman,English,Canada
SciFi,subject130,1.0,9.0,5.0,9.0,2.9,7.0,1.0,1.0,5.0,9.0,1.0,1.0,8.0,1.2,7.0,1.0,18.0,Woman,English,Canada
SciFi,subject130,1.0,9.0,5.0,9.0,2.9,7.0,1.0,1.0,5.0,9.0,1.0,1.0,8.0,1.2,7.0,1.0,18.0,Woman,English,Canada
You,subject130,4.4,1.0,4.0,3.3,3.2,6.9,2.6,1.5,3.3,1.0,1.0,2.0,4.5,3.9,10.0,7.4,18.0,Woman,English,Canada
You,subject130,3.1,6.3,2.0,5.0,7.9,4.0,8.0,8.9,8.0,10.0,9.0,4.0,9.0,7.1,7.0,8.8,18.0,Woman,English,Canada
You,subject130,9.0,4.0,4.1,6.1,4.3,5.2,8.5,8.0,5.0,10.0,6.1,4.7,5.5,4.2,7.0,10.0,18.0,Woman,English,Canada
0B,subject131,7.8,7.3,3.9,4.3,5.3,4.4,7.7,7.7,5.5,6.7,5.9,4.3,7.9,3.0,5.7,4.0,18.0,Woman,English,Canada
0B,subject131,4.8,7.3,6.2,7.1,4.2,6.9,4.7,6.9,7.9,4.4,4.9,7.0,6.1,7.8,7.2,4.1,18.0,Woman,English,Canada
0B,subject131,10.0,8.7,4.8,7.1,7.1,3.7,4.2,7.8,7.6,4.1,5.4,7.0,10.0,3.0,7.0,7.6,18.0,Woman,English,Canada
1B,subject131,8.0,2.9,4.5,4.8,4.5,3.8,6.6,7.0,8.7,7.0,5.9,4.1,6.9,5.9,6.3,4.1,18.0,Woman,English,Canada
1B,subject131,7.1,5.4,3.9,4.7,4.2,6.4,2.8,7.8,5.8,3.8,5.2,3.7,7.6,5.7,4.5,4.6,18.0,Woman,English,Canada
1B,subject131,7.3,5.1,4.4,4.4,4.4,5.5,4.2,7.6,4.7,4.2,6.0,3.8,8.5,5.5,4.9,4.8,18.0,Woman,English,Canada
2B-Face,subject131,7.1,8.2,5.2,3.4,3.4,7.7,4.7,4.0,7.4,4.2,5.2,4.8,6.2,5.8,2.6,4.9,18.0,Woman,English,Canada
2B-Face,subject131,7.1,7.4,4.4,5.4,4.3,9.0,5.8,7.7,7.8,4.1,5.8,4.7,6.1,5.3,3.8,4.1,18.0,Woman,English,Canada
2B-Scene,subject131,4.6,6.4,4.2,4.3,4.6,8.8,5.1,5.6,8.3,4.4,4.6,4.3,4.7,5.7,6.0,3.9,18.0,Woman,English,Canada
2B-Scene,subject131,7.7,4.4,6.7,4.7,4.3,7.7,7.5,6.9,8.2,4.6,5.7,4.6,6.2,5.2,3.4,6.0,18.0,Woman,English,Canada
Documentary,subject131,4.8,8.0,3.6,8.2,8.3,6.4,3.8,4.7,7.8,3.4,4.7,3.7,4.2,6.8,3.6,8.2,18.0,Woman,English,Canada
Documentary,subject131,4.8,8.0,3.6,8.2,8.3,6.4,3.8,4.7,7.8,3.4,4.7,3.7,4.2,6.8,3.6,8.2,18.0,Woman,English,Canada
EasyMath,subject131,5.5,3.9,3.5,4.6,3.4,6.6,3.3,2.4,7.7,2.9,5.5,6.9,7.4,5.2,7.3,8.7,18.0,Woman,English,Canada
EasyMath,subject131,7.7,6.2,3.3,3.0,4.6,3.9,5.7,6.4,6.7,4.5,5.2,4.0,3.4,5.5,7.4,4.0,18.0,Woman,English,Canada
EasyMath,subject131,3.1,8.2,2.6,7.9,7.5,7.9,3.2,6.5,8.0,4.3,5.5,3.7,6.2,5.4,6.4,8.0,18.0,Woman,English,Canada
FingerTap,subject131,9.6,6.4,4.0,4.7,2.8,3.6,1.9,4.8,8.3,1.1,5.0,2.0,3.4,7.3,5.8,5.3,18.0,Woman,English,Canada
FingerTap,subject131,8.2,1.9,8.6,7.9,2.9,2.9,6.4,8.9,6.6,2.2,5.7,4.2,7.9,7.3,10.0,3.5,18.0,Woman,English,Canada
FingerTap,subject131,10.0,8.2,4.8,6.3,6.8,4.1,2.0,9.3,3.6,2.0,5.6,5.1,3.7,6.6,6.3,3.9,18.0,Woman,English,Canada
Friend,subject131,7.0,10.0,4.9,5.5,2.5,7.0,8.4,2.9,8.0,4.1,5.0,6.4,3.8,5.2,1.0,7.9,18.0,Woman,English,Canada
